record_id,timestamp,wafer_id,lot_id,process_node_nm,required_time_ns,arrival_time_ns,temperature_c,leakage_power_mw,dynamic_power_mw,routing_utilization,overflow_count,defect_density,test_time_sec,test_coverage_pct,fail_rate_pct,good_chips,total_chips,center_defect_score,edge_defect_score,scratch_score,cluster_score,slack_ns,yield_pct,congestion_score
3651,2026-01-03 12:51:00,WAFER_151,LOT_1,5,4.802,3.368,83.724,77.989,59.512,77.976,8,5.83,63.536,85.765,16.916,774,1000,0.012,0.006,0.594,0.805,1.434,72.07560493538506,54.284
3652,2026-01-03 12:52:00,WAFER_152,LOT_2,7,3.322,1.014,91.703,11.827,171.736,71.452,50,2.581,338.391,89.67,5.454,775,1000,0.317,0.172,0.478,0.975,2.308,71.21229488374733,68.944
3653,2026-01-03 12:53:00,WAFER_153,LOT_3,3,6.171,6.488,55.46,23.176,84.13,77.017,1,2.961,368.645,85.069,2.92,768,1000,0.467,0.558,0.041,0.817,-0.317,76.8,50.511
3654,2026-01-03 12:54:00,WAFER_154,LOT_4,2,4.472,6.788,70.5,64.194,82.992,42.394,44,1.515,183.043,93.907,16.738,835,1000,0.901,0.85,0.884,0.39,-2.316,78.2479176693648,47.356
3655,2026-01-03 12:55:00,WAFER_155,LOT_5,3,5.091,10.526,71.074,44.915,125.274,65.465,31,2.969,286.291,96.409,9.657,977,1000,0.121,0.794,0.296,0.876,-5.435,93.54095356148449,56.502
3656,2026-01-03 12:56:00,WAFER_156,LOT_6,5,5.797,4.542,58.593,31.163,140.487,57.849,71,1.905,32.145,92.409,2.701,803,1000,0.924,0.253,0.932,0.824,1.255,80.3,69.552
3657,2026-01-03 12:57:00,WAFER_157,LOT_7,5,3.128,4.863,68.664,42.677,90.845,97.296,79,1.23,98.9,91.775,14.242,850,1000,0.94,0.88,0.636,0.912,-1.735,80.27989526559121,98.792
3658,2026-01-03 12:58:00,WAFER_158,LOT_8,7,2.746,2.978,78.705,45.068,46.38,38.176,74,1.12,248.106,94.798,16.083,827,1000,0.641,0.07,0.813,0.066,-0.232,82.7,58.114
3659,2026-01-03 12:59:00,WAFER_159,LOT_9,14,8.543,1.691,70.935,86.95,141.462,54.091,31,5.286,129.633,84.033,15.006,772,1000,0.225,0.332,0.459,0.353,6.852,73.85341353895627,49.109
3660,2026-01-03 13:00:00,WAFER_160,LOT_10,5,4.97,8.573,57.009,14.311,64.46,95.279,7,0.839,397.745,86.433,3.537,998,1000,0.537,0.263,0.187,0.047,-3.603,92.47051254334346,65.081
3661,2026-01-03 13:01:00,WAFER_161,LOT_11,5,4.797,3.447,105.615,30.176,39.769,97.944,19,4.208,354.818,87.615,1.085,747,1000,0.817,0.656,0.875,0.321,1.35,70.0,72.214
3662,2026-01-03 13:02:00,WAFER_162,LOT_12,2,1.785,6.967,76.928,53.381,117.379,87.794,64,1.181,282.002,91.532,6.438,879,1000,0.358,0.038,0.783,0.281,-5.182,80.75869148893032,85.866
3663,2026-01-03 13:03:00,WAFER_163,LOT_13,2,5.484,7.74,75.229,67.846,25.377,39.864,20,5.705,419.536,99.471,6.161,949,1000,0.905,0.854,0.755,0.91,-2.256,89.65748881388674,34.912
3664,2026-01-03 13:04:00,WAFER_164,LOT_14,5,5.933,5.618,61.923,61.757,175.13,70.927,6,1.903,117.299,97.448,7.019,923,1000,0.087,0.961,0.213,0.945,0.315,92.3,48.803
3665,2026-01-03 13:05:00,WAFER_165,LOT_15,5,5.971,9.588,76.868,89.748,117.508,60.608,8,0.353,387.651,86.422,13.623,739,1000,0.307,0.236,0.522,0.695,-3.617,70.3960236173503,42.995
3666,2026-01-03 13:06:00,WAFER_166,LOT_16,7,7.156,5.349,72.194,76.605,177.602,86.613,1,3.101,141.829,86.17,0.362,978,1000,0.993,0.902,0.323,0.283,1.807,97.8,56.748
3667,2026-01-03 13:07:00,WAFER_167,LOT_17,3,2.92,3.792,53.226,55.137,67.612,38.522,18,6.799,258.638,89.798,11.537,722,1000,0.584,0.906,0.613,0.007,-0.872,70.0,33.139
3668,2026-01-03 13:08:00,WAFER_168,LOT_18,2,3.518,9.781,62.227,24.321,175.105,47.616,59,5.539,193.747,99.446,16.751,998,1000,0.59,0.626,0.532,0.671,-6.263,92.4046563294317,57.5
3669,2026-01-03 13:09:00,WAFER_169,LOT_19,5,7.986,9.443,82.744,45.579,34.746,66.308,69,3.899,197.286,84.729,6.906,752,1000,0.24,0.507,0.177,0.499,-1.457,70.0,74.15
3670,2026-01-03 13:10:00,WAFER_170,LOT_20,3,9.077,2.608,95.384,67.404,16.918,45.089,58,1.329,325.004,99.129,8.349,909,1000,0.858,0.775,0.624,0.207,6.469,84.52875768323878,55.408
3671,2026-01-03 13:11:00,WAFER_171,LOT_21,2,2.587,1.254,78.039,80.417,15.607,79.334,68,0.843,159.017,85.409,10.75,895,1000,0.429,0.518,0.038,0.176,1.333,89.5,82.167
3672,2026-01-03 13:12:00,WAFER_172,LOT_22,7,5.481,1.882,86.134,91.376,89.028,87.529,44,5.71,223.011,97.867,4.998,793,1000,0.794,0.744,0.071,0.56,3.599,75.32487325075324,76.694
3673,2026-01-03 13:13:00,WAFER_173,LOT_23,3,3.213,3.808,72.287,59.491,24.111,80.089,61,5.367,104.685,96.862,12.271,763,1000,0.811,0.093,0.183,0.13,-0.595,73.01907609035919,79.508
3674,2026-01-03 13:14:00,WAFER_174,LOT_24,7,1.981,10.528,73.048,52.423,97.069,63.178,9,3.17,325.389,97.794,3.61,858,1000,0.175,0.285,0.579,0.549,-8.547,83.01655785380913,45.116
3675,2026-01-03 13:15:00,WAFER_175,LOT_25,5,4.104,6.473,86.001,6.592,65.675,91.217,64,2.895,240.773,97.963,1.289,999,1000,0.502,0.394,0.759,0.916,-2.369,93.5367306966698,88.091
3676,2026-01-03 13:16:00,WAFER_176,LOT_26,3,2.65,4.658,92.291,11.489,67.057,43.812,25,5.104,122.025,85.905,13.662,946,1000,0.384,0.205,0.782,0.791,-2.008,91.34582521197517,39.728
3677,2026-01-03 13:17:00,WAFER_177,LOT_27,5,7.179,9.709,88.312,19.049,118.054,51.662,59,3.668,126.374,95.939,3.166,811,1000,0.155,0.23,0.277,0.941,-2.53,76.47452915766006,60.13
3678,2026-01-03 13:18:00,WAFER_178,LOT_28,7,5.77,5.441,62.27,9.928,37.727,66.331,17,2.778,137.415,94.209,12.489,738,1000,0.123,0.762,0.384,0.248,0.329,73.8,50.765
3679,2026-01-03 13:19:00,WAFER_179,LOT_29,5,2.651,4.089,73.263,41.078,140.314,38.926,58,1.749,299.717,97.733,14.838,917,1000,0.046,0.174,0.234,0.952,-1.438,83.96226715149847,51.402
3680,2026-01-03 13:20:00,WAFER_180,LOT_30,7,1.574,10.224,77.053,35.319,108.945,41.124,20,0.877,258.037,90.777,0.969,838,1000,0.702,0.112,0.036,0.475,-8.65,79.77075162102162,35.731
3681,2026-01-03 13:21:00,WAFER_181,LOT_31,3,7.965,9.325,71.144,62.362,165.541,60.436,45,4.065,348.898,89.401,12.072,828,1000,0.782,0.28,0.495,0.631,-1.36,78.94017956716924,59.533
3682,2026-01-03 13:22:00,WAFER_182,LOT_32,7,2.91,9.268,78.266,53.21,72.023,95.409,11,5.626,248.612,94.999,11.057,930,1000,0.471,0.16,0.545,0.294,-6.358,85.9786593260977,66.966
3683,2026-01-03 13:23:00,WAFER_183,LOT_33,3,6.35,6.02,83.026,58.637,177.062,93.138,77,5.087,142.661,86.83,10.681,776,1000,0.564,0.203,0.935,0.994,0.33,71.95505945715713,95.19
3684,2026-01-03 13:24:00,WAFER_184,LOT_34,7,4.195,8.736,85.031,47.478,107.891,64.822,31,4.75,405.148,96.679,5.162,814,1000,0.262,0.783,0.712,0.438,-4.541,75.46350561220324,56.084
3685,2026-01-03 13:25:00,WAFER_185,LOT_35,5,6.184,2.758,92.545,29.996,175.478,44.098,38,6.32,374.442,87.119,0.967,841,1000,0.715,0.441,0.934,0.188,3.426,81.19770583358758,45.764
3686,2026-01-03 13:26:00,WAFER_186,LOT_36,14,4.025,6.618,70.376,90.754,14.6,46.399,54,2.713,131.529,82.774,1.855,986,1000,0.584,0.434,0.28,0.574,-2.593,94.59976813705975,54.459
3687,2026-01-03 13:27:00,WAFER_187,LOT_37,5,2.196,10.642,58.996,12.777,133.756,59.163,54,0.976,385.077,91.871,4.785,973,1000,0.882,0.525,0.725,0.256,-8.446,92.71408288156996,62.756
3688,2026-01-03 13:28:00,WAFER_188,LOT_38,2,3.284,3.851,77.941,89.5,148.826,48.445,9,0.738,308.05,96.964,7.024,864,1000,0.746,0.089,0.598,0.436,-0.567,86.4,35.539
3689,2026-01-03 13:29:00,WAFER_189,LOT_39,2,3.004,8.785,94.722,33.011,19.039,40.31,34,6.496,185.878,94.359,15.624,990,1000,0.019,0.987,0.297,0.208,-5.781,90.21019834651568,41.502
3690,2026-01-03 13:30:00,WAFER_190,LOT_40,7,4.924,5.807,68.753,51.14,108.425,78.122,79,4.026,206.751,99.708,11.692,879,1000,0.81,0.847,0.211,0.387,-0.883,85.60977056764968,86.329
3691,2026-01-03 13:31:00,WAFER_191,LOT_41,5,6.766,1.39,81.555,14.796,146.33,72.213,5,5.523,198.553,84.519,0.639,887,1000,0.027,0.293,0.291,0.093,5.376,80.71314455263865,49.188
3692,2026-01-03 13:32:00,WAFER_192,LOT_42,7,3.61,8.478,81.653,11.384,105.377,53.643,67,3.665,338.745,88.168,15.651,858,1000,0.814,0.057,0.98,0.285,-4.868,82.92348725551203,65.018
3693,2026-01-03 13:33:00,WAFER_193,LOT_43,3,1.597,2.652,76.106,43.659,20.848,84.853,61,2.74,90.202,88.801,12.302,988,1000,0.987,0.617,0.023,0.249,-1.055,89.88582179028084,82.604
3694,2026-01-03 13:34:00,WAFER_194,LOT_44,5,5.651,7.188,74.076,71.753,127.886,84.661,8,1.402,43.467,83.041,8.475,747,1000,0.481,0.592,0.905,0.948,-1.537,71.34938797066195,58.63
3695,2026-01-03 13:35:00,WAFER_195,LOT_45,2,6.346,1.84,63.842,29.243,20.301,66.424,28,5.831,219.383,82.77,7.979,960,1000,0.227,0.31,0.772,0.593,4.506,91.97626903961432,55.776
3696,2026-01-03 13:36:00,WAFER_196,LOT_46,14,9.203,10.279,48.902,55.611,148.97,41.178,70,0.479,136.164,82.527,15.877,875,1000,0.01,0.341,0.544,0.027,-1.076,79.69387616939134,58.266
3697,2026-01-03 13:37:00,WAFER_197,LOT_47,7,6.216,3.859,61.77,30.079,17.316,93.782,79,6.127,245.57,89.319,9.44,735,1000,0.15,0.526,0.858,0.914,2.357,70.0,96.508
3698,2026-01-03 13:38:00,WAFER_198,LOT_48,14,5.269,3.219,69.707,39.975,33.358,77.794,5,1.434,411.278,97.121,8.647,960,1000,0.504,0.879,0.052,0.644,2.05,96.0,52.816
3699,2026-01-03 13:39:00,WAFER_199,LOT_49,3,6.087,2.266,86.072,86.58,56.768,50.811,43,0.114,288.581,94.703,13.214,887,1000,0.807,0.109,0.544,0.337,3.821,82.16212558077967,52.377
3700,2026-01-03 13:40:00,WAFER_200,LOT_0,7,8.923,10.271,72.866,82.026,117.672,74.069,63,0.751,403.687,89.997,10.164,950,1000,0.871,0.51,0.285,0.366,-1.348,88.91140472762781,76.495
3701,2026-01-03 13:41:00,WAFER_201,LOT_1,7,8.127,7.977,68.291,51.442,175.981,60.921,66,6.014,312.822,86.726,4.381,810,1000,0.684,0.437,0.01,0.031,0.15,74.195971067032,69.299
3702,2026-01-03 13:42:00,WAFER_202,LOT_2,5,4.084,8.268,64.199,26.43,30.03,75.662,43,0.548,50.366,82.279,16.981,951,1000,0.087,0.466,0.619,0.974,-4.184,87.3363538265942,68.53
3703,2026-01-03 13:43:00,WAFER_203,LOT_3,7,3.398,5.894,81.225,22.387,34.26,65.328,77,2.448,375.72,85.139,4.917,721,1000,0.991,0.91,0.658,0.86,-2.496,70.0,77.113
3704,2026-01-03 13:44:00,WAFER_204,LOT_4,14,3.601,5.652,88.942,90.868,72.708,66.07,13,1.74,99.568,88.931,11.677,924,1000,0.747,0.544,0.591,0.065,-2.051,84.28324304509195,48.796
3705,2026-01-03 13:45:00,WAFER_205,LOT_5,14,5.535,2.078,85.698,23.244,152.157,82.096,8,0.299,365.916,88.631,8.428,977,1000,0.426,0.695,0.39,0.682,3.457,97.7,56.962
3706,2026-01-03 13:46:00,WAFER_206,LOT_6,7,7.452,6.486,80.668,77.735,89.429,74.278,22,3.637,319.633,86.643,2.247,970,1000,0.814,0.913,0.804,0.449,0.966,97.0,58.181
3707,2026-01-03 13:47:00,WAFER_207,LOT_7,3,5.526,3.42,57.768,38.207,64.674,40.117,56,6.789,355.447,99.849,16.311,789,1000,0.589,0.302,0.343,0.808,2.106,70.07454731608081,51.276
3708,2026-01-03 13:48:00,WAFER_208,LOT_8,5,2.042,10.576,70.132,93.709,105.405,39.184,56,5.808,121.432,90.008,5.84,769,1000,0.603,0.359,0.604,0.623,-8.534,70.19095658012701,50.67
3709,2026-01-03 13:49:00,WAFER_209,LOT_9,14,7.289,8.806,95.42,38.134,54.289,54.521,14,1.19,342.959,86.794,11.238,895,1000,0.971,0.227,0.996,0.413,-1.517,83.537270029663,41.739
3710,2026-01-03 13:50:00,WAFER_210,LOT_10,2,7.948,5.047,86.341,36.636,78.197,62.536,63,6.019,264.141,89.286,12.593,871,1000,0.801,0.652,0.846,0.436,2.901,78.21589295929206,68.998
3711,2026-01-03 13:51:00,WAFER_211,LOT_11,7,3.816,2.483,57.087,62.372,66.543,52.614,6,3.1,52.749,87.001,6.831,928,1000,0.262,0.254,0.644,0.652,1.333,92.8,36.899
3712,2026-01-03 13:52:00,WAFER_212,LOT_12,7,6.813,8.696,73.389,91.537,146.704,76.693,19,1.894,375.653,88.302,4.58,964,1000,0.175,0.235,0.674,0.655,-1.883,93.75854703417936,58.4
3713,2026-01-03 13:53:00,WAFER_213,LOT_13,7,4.913,2.196,77.994,92.859,167.123,47.487,63,4.372,370.725,84.253,1.19,841,1000,0.172,0.987,0.841,0.558,2.717,79.40771668838109,59.217
3714,2026-01-03 13:54:00,WAFER_214,LOT_14,14,8.613,2.855,65.616,68.649,139.127,80.065,18,1.513,248.796,82.015,16.186,887,1000,0.455,0.697,0.176,0.884,5.758,88.7,60.142
3715,2026-01-03 13:55:00,WAFER_215,LOT_15,5,8.262,3.073,48.599,72.915,84.644,84.482,5,5.988,201.05,90.8,9.979,849,1000,0.389,0.814,0.11,0.779,5.189,81.2476397404889,57.163
3716,2026-01-03 13:56:00,WAFER_216,LOT_16,5,5.703,6.458,75.087,55.706,95.737,42.956,50,4.263,180.219,90.756,12.236,792,1000,0.453,0.969,0.221,0.119,-0.755,79.2,50.421
3717,2026-01-03 13:57:00,WAFER_217,LOT_17,2,7.032,8.713,65.335,73.02,31.263,76.652,38,0.968,261.095,84.81,8.077,866,1000,0.063,0.971,0.745,0.872,-1.681,84.02789214017649,66.924
3718,2026-01-03 13:58:00,WAFER_218,LOT_18,5,8.567,4.08,65.378,82.38,136.967,96.532,64,3.902,356.676,96.905,4.118,816,1000,0.202,0.333,0.77,0.202,4.487,73.54717965327421,91.546
3719,2026-01-03 13:59:00,WAFER_219,LOT_19,3,5.466,1.83,70.099,48.749,111.401,47.341,70,3.495,246.371,85.433,16.923,738,1000,0.798,0.519,0.028,0.95,3.636,73.8,62.272
3720,2026-01-03 14:00:00,WAFER_220,LOT_20,5,4.006,5.552,72.53,60.788,163.415,93.195,24,3.232,71.861,95.786,16.452,880,1000,0.758,0.923,0.06,0.807,-1.546,83.59895856991108,71.377
3721,2026-01-03 14:01:00,WAFER_221,LOT_21,7,7.529,8.331,73.9,53.359,44.104,73.787,22,2.514,142.468,85.406,14.648,956,1000,0.393,0.026,0.982,0.909,-0.802,95.6,57.862
3722,2026-01-03 14:02:00,WAFER_222,LOT_22,14,3.261,3.172,64.276,55.622,139.153,72.82,57,3.251,287.299,87.035,15.591,749,1000,0.39,0.916,0.492,0.677,0.089,74.9,72.983
3723,2026-01-03 14:03:00,WAFER_223,LOT_23,3,4.608,3.155,71.578,85.104,126.394,38.323,10,4.006,278.73,86.831,9.861,836,1000,0.884,0.858,0.536,0.652,1.453,83.6,29.41
3724,2026-01-03 14:04:00,WAFER_224,LOT_24,5,8.426,10.283,54.668,37.006,55.194,82.891,33,5.002,227.559,86.11,6.379,909,1000,0.182,0.468,0.612,0.249,-1.857,87.93364642002194,68.729
3725,2026-01-03 14:05:00,WAFER_225,LOT_25,14,7.295,10.351,77.421,23.737,123.454,65.609,30,6.246,116.191,99.051,5.965,860,1000,0.357,0.517,0.964,0.626,-3.056,81.31926250427645,56.146
3726,2026-01-03 14:06:00,WAFER_226,LOT_26,2,4.73,10.707,42.581,46.065,167.143,81.155,37,0.35,128.232,86.716,15.887,722,1000,0.763,0.048,0.16,0.42,-5.977,70.0,69.401
3727,2026-01-03 14:07:00,WAFER_227,LOT_27,3,3.218,8.915,70.816,23.728,166.134,86.788,45,3.893,213.7,90.681,16.309,879,1000,0.575,0.556,0.633,0.153,-5.697,85.01687312381328,76.662
3728,2026-01-03 14:08:00,WAFER_228,LOT_28,3,4.348,2.844,84.111,49.856,132.337,68.523,11,5.126,177.798,95.16,7.6,780,1000,0.06,0.123,0.076,0.36,1.504,72.27430513329755,49.49
3729,2026-01-03 14:09:00,WAFER_229,LOT_29,5,3.773,3.077,62.347,86.316,18.172,51.873,8,0.83,146.375,87.712,10.399,984,1000,0.012,0.264,0.513,0.662,0.696,98.4,37.317
3730,2026-01-03 14:10:00,WAFER_230,LOT_30,3,2.909,4.334,81.881,60.569,158.285,44.061,12,6.203,351.783,82.209,13.729,786,1000,0.019,0.804,0.44,0.876,-1.425,75.88494672582574,34.04
3731,2026-01-03 14:11:00,WAFER_231,LOT_31,14,7.447,4.118,86.713,81.989,121.822,45.272,63,1.704,221.607,95.634,12.002,814,1000,0.656,0.505,0.268,0.438,3.329,77.982513035068,57.777
3732,2026-01-03 14:12:00,WAFER_232,LOT_32,5,3.517,10.374,37.613,19.957,62.774,90.484,19,5.675,221.228,87.084,14.811,926,1000,0.622,0.752,0.441,0.29,-6.857,85.53825817265235,67.365
3733,2026-01-03 14:13:00,WAFER_233,LOT_33,5,5.133,8.733,72.335,86.079,41.833,42.909,58,4.519,191.222,97.63,10.425,787,1000,0.045,0.932,0.698,0.161,-3.6,74.57417003606658,53.991
3734,2026-01-03 14:14:00,WAFER_234,LOT_34,3,4.587,8.095,42.366,59.161,29.755,59.62,21,3.827,292.361,90.792,9.986,960,1000,0.132,0.171,0.841,0.403,-3.508,89.48405992491227,48.203
3735,2026-01-03 14:15:00,WAFER_235,LOT_35,5,9.357,2.822,72.7,7.858,18.54,56.394,64,5.917,90.26,93.177,6.513,736,1000,0.723,0.26,0.785,0.285,6.535,70.12528766251651,65.456
3736,2026-01-03 14:16:00,WAFER_236,LOT_36,7,4.629,9.913,73.921,61.981,138.198,90.389,59,6.592,397.435,99.022,1.431,956,1000,0.31,0.587,0.585,0.447,-5.284,89.89587140610547,85.303
3737,2026-01-03 14:17:00,WAFER_237,LOT_37,7,2.14,9.113,46.692,90.626,50.093,65.572,40,6.781,61.845,97.572,1.133,940,1000,0.992,0.95,0.897,0.101,-6.973,91.27879373032384,60.622
3738,2026-01-03 14:18:00,WAFER_238,LOT_38,7,2.219,2.604,95.173,12.125,14.123,98.773,44,4.662,304.12,96.188,2.749,922,1000,0.312,0.779,0.694,0.735,-0.385,89.89752463936769,84.002
3739,2026-01-03 14:19:00,WAFER_239,LOT_39,5,6.226,9.537,77.146,57.421,77.536,82.172,3,2.339,301.721,91.5,1.171,908,1000,0.336,0.639,0.838,0.004,-3.311,84.9492889384876,54.762
3740,2026-01-03 14:20:00,WAFER_240,LOT_40,14,6.295,3.668,64.661,87.393,92.043,89.459,69,5.954,65.575,85.03,9.19,759,1000,0.419,0.679,0.398,0.7,2.627,70.0,89.198
3741,2026-01-03 14:21:00,WAFER_241,LOT_41,7,4.85,1.793,90.119,5.873,38.769,41.315,44,4.467,417.217,97.055,6.98,850,1000,0.828,0.433,0.698,0.307,3.057,78.0745951801901,46.655
3742,2026-01-03 14:22:00,WAFER_242,LOT_42,7,4.955,7.437,54.248,61.782,17.488,51.199,57,2.232,33.726,83.682,0.641,897,1000,0.557,0.404,0.075,0.359,-2.482,82.28937126520323,58.929
3743,2026-01-03 14:23:00,WAFER_243,LOT_43,2,1.931,7.407,60.479,47.741,42.151,43.669,22,6.343,165.876,97.886,0.568,848,1000,0.857,0.987,0.957,0.171,-5.476,79.40723154275514,38.285
3744,2026-01-03 14:24:00,WAFER_244,LOT_44,2,5.632,1.93,48.706,36.229,125.447,64.672,31,5.097,189.908,95.716,8.987,727,1000,0.427,0.856,0.629,0.968,3.702,70.0,55.987
3745,2026-01-03 14:25:00,WAFER_245,LOT_45,3,5.538,4.125,93.811,61.478,23.981,80.97,62,3.107,341.122,96.382,9.425,911,1000,0.608,0.761,0.857,0.053,1.413,88.52883183040126,80.53
3746,2026-01-03 14:26:00,WAFER_246,LOT_46,7,2.696,10.73,77.656,9.743,104.356,45.82,7,3.118,31.927,88.752,0.826,992,1000,0.005,0.72,0.485,0.283,-8.034,91.35427965958601,32.933
3747,2026-01-03 14:27:00,WAFER_247,LOT_47,5,2.331,7.649,81.253,72.776,34.89,43.331,78,6.773,242.808,83.521,11.456,944,1000,0.576,0.567,0.031,0.147,-5.318,90.02744423530287,63.265
3748,2026-01-03 14:28:00,WAFER_248,LOT_48,5,2.489,8.155,77.311,5.403,43.267,74.335,24,2.573,101.6,95.012,2.315,937,1000,0.081,0.329,0.492,0.482,-5.666,85.5826720279492,59.118
3749,2026-01-03 14:29:00,WAFER_249,LOT_49,14,2.308,3.087,80.311,32.624,76.823,49.74,32,0.685,249.036,99.507,8.508,721,1000,0.193,0.433,0.726,0.56,-0.779,72.1,46.731
3750,2026-01-03 14:30:00,WAFER_0,LOT_0,14,6.378,1.772,74.859,50.356,27.14,65.677,65,3.685,278.539,97.365,2.868,894,1000,0.998,0.059,0.065,0.196,4.606,89.4,71.94
3751,2026-01-03 14:31:00,WAFER_1,LOT_1,14,3.072,3.714,76.98,38.932,39.445,38.272,15,6.023,33.656,97.061,0.856,896,1000,0.637,0.089,0.1,0.655,-0.642,83.5545656931284,31.627
3752,2026-01-03 14:32:00,WAFER_2,LOT_2,5,3.511,3.439,75.184,32.673,69.322,78.559,54,3.996,46.986,93.318,3.768,812,1000,0.869,0.384,0.054,0.553,0.072,81.2,75.363
3753,2026-01-03 14:33:00,WAFER_3,LOT_3,7,2.889,3.299,67.305,79.775,66.044,69.644,35,5.403,54.09,84.081,7.998,990,1000,0.057,0.116,0.12,0.842,-0.41,96.29988485380727,61.019
3754,2026-01-03 14:34:00,WAFER_4,LOT_4,3,9.163,2.889,73.487,89.135,137.376,76.435,71,0.42,360.911,97.453,12.698,813,1000,0.385,0.398,0.614,0.907,6.274,81.3,81.633
3755,2026-01-03 14:35:00,WAFER_5,LOT_5,3,8.337,6.633,77.01,83.634,22.713,52.626,79,4.595,390.667,85.974,4.661,955,1000,0.862,0.213,0.874,0.695,1.704,90.56817417093103,69.757
3756,2026-01-03 14:36:00,WAFER_6,LOT_6,3,3.344,4.215,75.216,52.019,156.277,52.831,6,0.585,195.089,86.734,11.709,721,1000,0.411,0.35,0.471,0.63,-0.871,72.1,37.04
3757,2026-01-03 14:37:00,WAFER_7,LOT_7,5,4.121,9.039,57.745,84.575,148.759,86.287,68,3.805,369.919,95.53,14.693,843,1000,0.254,0.379,0.809,0.605,-4.918,76.66812577518141,86.687
3758,2026-01-03 14:38:00,WAFER_8,LOT_8,5,3.179,2.803,59.205,87.878,140.219,80.988,7,3.41,210.484,94.833,4.732,932,1000,0.481,0.794,0.399,0.167,0.376,93.2,55.792
3759,2026-01-03 14:39:00,WAFER_9,LOT_9,7,5.435,5.553,85.911,41.831,62.593,72.103,2,6.433,180.451,83.299,8.973,876,1000,0.471,0.686,0.855,0.883,-0.118,83.9019897656429,47.767
3760,2026-01-03 14:40:00,WAFER_10,LOT_10,3,1.657,1.134,70.623,30.51,149.89,75.201,34,0.944,232.498,86.51,7.079,799,1000,0.991,0.815,0.158,0.36,0.523,79.9,64.181
3761,2026-01-03 14:41:00,WAFER_11,LOT_11,7,6.871,5.72,80.432,13.844,41.076,41.019,35,0.114,336.074,96.637,0.661,814,1000,0.355,0.365,0.574,0.691,1.151,81.4,42.412
3762,2026-01-03 14:42:00,WAFER_12,LOT_12,5,5.685,1.547,61.987,48.118,31.15,89.795,78,0.977,109.506,98.998,6.783,908,1000,0.957,0.826,0.52,0.441,4.138,87.52441811178785,93.467
3763,2026-01-03 14:43:00,WAFER_13,LOT_13,5,8.689,10.582,57.795,90.167,17.643,84.274,29,1.202,140.693,86.767,6.537,841,1000,0.912,0.95,0.103,0.903,-1.893,81.97890709773257,67.828
3764,2026-01-03 14:44:00,WAFER_14,LOT_14,5,2.815,8.748,64.72,55.482,169.683,72.791,14,1.744,359.55,95.616,10.648,763,1000,0.45,0.277,0.238,0.408,-5.933,70.0,53.614
3765,2026-01-03 14:45:00,WAFER_15,LOT_15,5,7.933,5.803,71.552,65.081,62.362,93.79,67,5.552,386.391,91.051,14.756,979,1000,0.945,0.719,0.485,0.56,2.13,93.27187614714525,91.114
3766,2026-01-03 14:46:00,WAFER_16,LOT_16,5,7.836,1.849,66.683,15.16,165.995,45.793,57,2.594,69.204,88.803,11.487,907,1000,0.729,0.058,0.772,0.187,5.987,90.7,55.415
3767,2026-01-03 14:47:00,WAFER_17,LOT_17,5,2.517,6.806,88.233,17.917,56.344,78.946,27,5.725,301.974,98.076,6.17,980,1000,0.885,0.521,0.905,0.554,-4.289,94.77438834800559,63.465
3768,2026-01-03 14:48:00,WAFER_18,LOT_18,3,4.688,8.436,75.975,46.803,164.286,96.631,41,1.886,23.848,91.813,7.741,764,1000,0.892,0.156,0.736,0.203,-3.748,70.1938590303945,81.26
3769,2026-01-03 14:49:00,WAFER_19,LOT_19,3,2.861,2.869,94.338,90.614,163.668,54.841,17,5.859,118.475,94.383,15.104,779,1000,0.085,0.833,0.293,0.795,-0.008,74.89368541674607,43.297
3770,2026-01-03 14:50:00,WAFER_20,LOT_20,5,3.538,6.568,78.448,37.471,167.025,35.979,4,0.105,47.451,92.605,10.935,983,1000,0.897,0.414,0.103,0.367,-3.03,91.22750399130604,25.186
3771,2026-01-03 14:51:00,WAFER_21,LOT_21,14,3.606,8.979,47.462,83.974,94.346,82.032,8,6.358,226.157,93.52,6.749,755,1000,0.49,0.604,0.525,0.424,-5.373,70.0,56.921
3772,2026-01-03 14:52:00,WAFER_22,LOT_22,5,5.95,8.529,85.616,15.826,157.211,35.447,8,5.086,157.353,91.259,10.283,729,1000,0.637,0.582,0.344,0.64,-2.579,70.0,26.641
3773,2026-01-03 14:53:00,WAFER_23,LOT_23,7,4.791,8.869,57.395,60.532,171.63,90.842,17,2.836,75.035,91.549,11.025,822,1000,0.301,0.104,0.563,0.086,-4.078,74.07930439922852,66.697
3774,2026-01-03 14:54:00,WAFER_24,LOT_24,7,9.082,9.617,76.536,59.055,65.185,38.603,55,3.947,20.128,97.254,8.302,830,1000,0.646,0.1,0.398,0.315,-0.535,83.0,49.842
3775,2026-01-03 14:55:00,WAFER_25,LOT_25,14,2.511,10.189,65.478,82.389,81.209,76.777,14,6.348,175.355,87.418,14.738,992,1000,0.027,0.572,0.379,0.933,-7.678,93.28671804618364,56.205
3776,2026-01-03 14:56:00,WAFER_26,LOT_26,7,9.29,4.974,97.57,5.299,132.271,59.14,78,3.982,137.789,95.181,13.854,740,1000,0.371,0.315,0.912,0.862,4.316,71.09758472065883,73.541
